county,precinct,office,district,candidate,party,votes,absentee,election_day
Osceola,Ocheyedan,State Senate,3,Write-in,,1,0,1
Osceola,Osceola 1,State Senate,3,Write-in,,2,1,1
Osceola,Osceola 2,State Senate,3,Write-in,,0,0,0
Osceola,Osceola 3,State Senate,3,Write-in,,2,0,2
Osceola,Ashton,State House,5,Zachary M. Dieken,REP,275,36,239
Osceola,Harris,State House,5,Zachary M. Dieken,REP,133,9,124
Osceola,May City,State House,5,Zachary M. Dieken,REP,92,8,84
Osceola,Melvin,State House,5,Zachary M. Dieken,REP,173,15,158
Osceola,Ocheyedan,State House,5,Zachary M. Dieken,REP,231,18,213
Osceola,Osceola 1,State House,5,Zachary M. Dieken,REP,290,45,245
Osceola,Osceola 2,State House,5,Zachary M. Dieken,REP,365,59,306
Osceola,Osceola 3,State House,5,Zachary M. Dieken,REP,425,65,360
Osceola,Ashton,State House,5,Write-in,,1,0,1
Osceola,Harris,State House,5,Write-in,,0,0,0
Osceola,May City,State House,5,Write-in,,0,0,0
Osceola,Melvin,State House,5,Write-in,,3,0,3
Osceola,Ocheyedan,State House,5,Write-in,,2,0,2
Osceola,Osceola 1,State House,5,Write-in,,0,0,0
Osceola,Osceola 2,State House,5,Write-in,,2,1,1
Osceola,Osceola 3,State House,5,Write-in,,6,0,6
Wapello,OT/01,U.S. Senate,,Chuck Grassley,REP,331,84,247
Wapello,OT/02,U.S. Senate,,Chuck Grassley,REP,522,148,374
Wapello,OT/03,U.S. Senate,,Chuck Grassley,REP,582,123,459
Wapello,OT/04,U.S. Senate,,Chuck Grassley,REP,199,41,158
Wapello,OT/05,U.S. Senate,,Chuck Grassley,REP,211,84,127
Wapello,OT/06,U.S. Senate,,Chuck Grassley,REP,273,66,207
Wapello,OT/07,U.S. Senate,,Chuck Grassley,REP,260,50,210
Wapello,OT/08,U.S. Senate,,Chuck Grassley,REP,404,94,310
Wapello,OT/09,U.S. Senate,,Chuck Grassley,REP,441,96,345
Wapello,OT/10,U.S. Senate,,Chuck Grassley,REP,318,58,260
Wapello,AD/BL/PO,U.S. Senate,,Chuck Grassley,REP,444,71,373
Wapello,AGT/AGC/PL,U.S. Senate,,Chuck Grassley,REP,423,59,364
Wapello,CS/CH,U.S. Senate,,Chuck Grassley,REP,71,7,64
Wapello,CN,U.S. Senate,,Chuck Grassley,REP,412,111,301
Wapello,CB/EV,U.S. Senate,,Chuck Grassley,REP,256,18,238
Wapello,CP,U.S. Senate,,Chuck Grassley,REP,82,24,58
Wapello,DA,U.S. Senate,,Chuck Grassley,REP,155,53,102
Wapello,GR,U.S. Senate,,Chuck Grassley,REP,294,70,224
Wapello,HI,U.S. Senate,,Chuck Grassley,REP,112,14,98
Wapello,KE,U.S. Senate,,Chuck Grassley,REP,255,45,210
Wapello,RL/KV,U.S. Senate,,Chuck Grassley,REP,213,31,182
Wapello,WA/EL,U.S. Senate,,Chuck Grassley,REP,343,21,322
Wapello,OT/01,U.S. Senate,,Michael Franken,DEM,234,109,125
Wapello,OT/02,U.S. Senate,,Michael Franken,DEM,409,182,227
Wapello,OT/03,U.S. Senate,,Michael Franken,DEM,511,242,269
Wapello,OT/04,U.S. Senate,,Michael Franken,DEM,152,69,83
Wapello,OT/05,U.S. Senate,,Michael Franken,DEM,188,106,82
Wapello,OT/06,U.S. Senate,,Michael Franken,DEM,173,85,88
Wapello,OT/07,U.S. Senate,,Michael Franken,DEM,200,95,105
Wapello,OT/08,U.S. Senate,,Michael Franken,DEM,262,102,160
Wapello,OT/09,U.S. Senate,,Michael Franken,DEM,360,144,216
Wapello,OT/10,U.S. Senate,,Michael Franken,DEM,253,125,128
Wapello,AD/BL/PO,U.S. Senate,,Michael Franken,DEM,124,57,67
Wapello,AGT/AGC/PL,U.S. Senate,,Michael Franken,DEM,192,87,105
Wapello,CS/CH,U.S. Senate,,Michael Franken,DEM,19,3,16
Wapello,CN,U.S. Senate,,Michael Franken,DEM,165,93,72
Wapello,CB/EV,U.S. Senate,,Michael Franken,DEM,95,22,73
Wapello,CP,U.S. Senate,,Michael Franken,DEM,10,4,6
Wapello,DA,U.S. Senate,,Michael Franken,DEM,86,42,44
Wapello,GR,U.S. Senate,,Michael Franken,DEM,93,42,51
Wapello,HI,U.S. Senate,,Michael Franken,DEM,22,8,14
Wapello,KE,U.S. Senate,,Michael Franken,DEM,96,35,61
Wapello,RL/KV,U.S. Senate,,Michael Franken,DEM,77,35,42
Wapello,WA/EL,U.S. Senate,,Michael Franken,DEM,116,25,91
Wapello,OT/01,U.S. Senate,,Write-in,,0,0,0
Wapello,OT/02,U.S. Senate,,Write-in,,0,0,0
Wapello,OT/03,U.S. Senate,,Write-in,,1,0,1
Wapello,OT/04,U.S. Senate,,Write-in,,0,0,0
Wapello,OT/05,U.S. Senate,,Write-in,,0,0,0
Wapello,OT/06,U.S. Senate,,Write-in,,1,1,0
Wapello,OT/07,U.S. Senate,,Write-in,,0,0,0
Wapello,OT/08,U.S. Senate,,Write-in,,2,0,2
Wapello,OT/09,U.S. Senate,,Write-in,,1,0,1
Wapello,OT/10,U.S. Senate,,Write-in,,1,0,1
Wapello,AD/BL/PO,U.S. Senate,,Write-in,,1,0,1
Wapello,AGT/AGC/PL,U.S. Senate,,Write-in,,0,0,0
Wapello,CS/CH,U.S. Senate,,Write-in,,0,0,0
Wapello,CN,U.S. Senate,,Write-in,,0,0,0
Wapello,CB/EV,U.S. Senate,,Write-in,,0,0,0
Wapello,CP,U.S. Senate,,Write-in,,0,0,0
Wapello,DA,U.S. Senate,,Write-in,,1,0,1
Wapello,GR,U.S. Senate,,Write-in,,0,0,0
Wapello,HI,U.S. Senate,,Write-in,,0,0,0
Wapello,KE,U.S. Senate,,Write-in,,2,1,1
Wapello,RL/KV,U.S. Senate,,Write-in,,0,0,0
Wapello,WA/EL,U.S. Senate,,Write-in,,0,0,0
Wapello,OT/01,U.S. House,3,Zach Nunn,REP,320,80,240
Wapello,OT/02,U.S. House,3,Zach Nunn,REP,513,146,367
Wapello,OT/03,U.S. House,3,Zach Nunn,REP,573,116,457
Wapello,OT/04,U.S. House,3,Zach Nunn,REP,190,41,149
Wapello,OT/05,U.S. House,3,Zach Nunn,REP,206,79,127
Wapello,OT/06,U.S. House,3,Zach Nunn,REP,266,61,205
Wapello,OT/07,U.S. House,3,Zach Nunn,REP,247,50,197
Wapello,OT/08,U.S. House,3,Zach Nunn,REP,399,86,313
Wapello,OT/09,U.S. House,3,Zach Nunn,REP,424,92,332
Wapello,OT/10,U.S. House,3,Zach Nunn,REP,307,59,248
Wapello,AD/BL/PO,U.S. House,3,Zach Nunn,REP,426,64,362
Wapello,AGT/AGC/PL,U.S. House,3,Zach Nunn,REP,424,64,360
Wapello,CS/CH,U.S. House,3,Zach Nunn,REP,70,5,65
Wapello,CN,U.S. House,3,Zach Nunn,REP,398,105,293
Wapello,CB/EV,U.S. House,3,Zach Nunn,REP,248,16,232
Wapello,CP,U.S. House,3,Zach Nunn,REP,80,25,55
Wapello,DA,U.S. House,3,Zach Nunn,REP,157,49,108
Wapello,GR,U.S. House,3,Zach Nunn,REP,290,71,219
Wapello,HI,U.S. House,3,Zach Nunn,REP,107,16,91
Wapello,KE,U.S. House,3,Zach Nunn,REP,255,43,212
Wapello,RL/KV,U.S. House,3,Zach Nunn,REP,203,31,172
Wapello,WA/EL,U.S. House,3,Zach Nunn,REP,335,20,315
Wapello,OT/01,U.S. House,3,Cindy Axne,DEM,247,114,133
Wapello,OT/02,U.S. House,3,Cindy Axne,DEM,409,178,231
Wapello,OT/03,U.S. House,3,Cindy Axne,DEM,512,247,265
Wapello,OT/04,U.S. House,3,Cindy Axne,DEM,153,67,86
Wapello,OT/05,U.S. House,3,Cindy Axne,DEM,194,112,82
Wapello,OT/06,U.S. House,3,Cindy Axne,DEM,180,90,90
Wapello,OT/07,U.S. House,3,Cindy Axne,DEM,214,95,119
Wapello,OT/08,U.S. House,3,Cindy Axne,DEM,267,109,158
Wapello,OT/09,U.S. House,3,Cindy Axne,DEM,374,148,226
Wapello,OT/10,U.S. House,3,Cindy Axne,DEM,262,122,140
Wapello,AD/BL/PO,U.S. House,3,Cindy Axne,DEM,132,60,72
Wapello,AGT/AGC/PL,U.S. House,3,Cindy Axne,DEM,185,80,105
Wapello,CS/CH,U.S. House,3,Cindy Axne,DEM,17,3,14
Wapello,CN,U.S. House,3,Cindy Axne,DEM,175,99,76
Wapello,CB/EV,U.S. House,3,Cindy Axne,DEM,100,23,77
Wapello,CP,U.S. House,3,Cindy Axne,DEM,12,3,9
Wapello,DA,U.S. House,3,Cindy Axne,DEM,86,45,41
Wapello,GR,U.S. House,3,Cindy Axne,DEM,93,39,54
Wapello,HI,U.S. House,3,Cindy Axne,DEM,28,7,21
Wapello,KE,U.S. House,3,Cindy Axne,DEM,100,38,62
Wapello,RL/KV,U.S. House,3,Cindy Axne,DEM,85,34,51
Wapello,WA/EL,U.S. House,3,Cindy Axne,DEM,126,27,99
Wapello,OT/01,U.S. House,3,Write-in,,0,0,0
Wapello,OT/02,U.S. House,3,Write-in,,1,0,1
Wapello,OT/03,U.S. House,3,Write-in,,1,0,1
Wapello,OT/04,U.S. House,3,Write-in,,2,1,1
Wapello,OT/05,U.S. House,3,Write-in,,0,0,0
Wapello,OT/06,U.S. House,3,Write-in,,0,0,0
Wapello,OT/07,U.S. House,3,Write-in,,0,0,0
Wapello,OT/08,U.S. House,3,Write-in,,3,0,3
Wapello,OT/09,U.S. House,3,Write-in,,0,0,0
Wapello,OT/10,U.S. House,3,Write-in,,1,1,0
Wapello,AD/BL/PO,U.S. House,3,Write-in,,0,0,0
Wapello,AGT/AGC/PL,U.S. House,3,Write-in,,1,0,1
Wapello,CS/CH,U.S. House,3,Write-in,,0,0,0
Wapello,CN,U.S. House,3,Write-in,,0,0,0
Wapello,CB/EV,U.S. House,3,Write-in,,0,0,0
Wapello,CP,U.S. House,3,Write-in,,0,0,0
Wapello,DA,U.S. House,3,Write-in,,0,0,0
Wapello,GR,U.S. House,3,Write-in,,0,0,0
Wapello,HI,U.S. House,3,Write-in,,0,0,0
Wapello,KE,U.S. House,3,Write-in,,0,0,0
Wapello,RL/KV,U.S. House,3,Write-in,,0,0,0
Wapello,WA/EL,U.S. House,3,Write-in,,0,0,0
Wapello,OT/01,Governor,,Kim Reynolds and Adam Gregg,REP,341,82,259
Wapello,OT/02,Governor,,Kim Reynolds and Adam Gregg,REP,533,156,377
Wapello,OT/03,Governor,,Kim Reynolds and Adam Gregg,REP,605,127,478
Wapello,OT/04,Governor,,Kim Reynolds and Adam Gregg,REP,208,47,161
Wapello,OT/05,Governor,,Kim Reynolds and Adam Gregg,REP,217,91,126
Wapello,OT/06,Governor,,Kim Reynolds and Adam Gregg,REP,275,68,207
Wapello,OT/07,Governor,,Kim Reynolds and Adam Gregg,REP,269,58,211
Wapello,OT/08,Governor,,Kim Reynolds and Adam Gregg,REP,431,100,331
Wapello,OT/09,Governor,,Kim Reynolds and Adam Gregg,REP,442,100,342
Wapello,OT/10,Governor,,Kim Reynolds and Adam Gregg,REP,341,67,274
Wapello,AD/BL/PO,Governor,,Kim Reynolds and Adam Gregg,REP,466,78,388
Wapello,AGT/AGC/PL,Governor,,Kim Reynolds and Adam Gregg,REP,432,64,368
Wapello,CS/CH,Governor,,Kim Reynolds and Adam Gregg,REP,79,8,71
Wapello,CN,Governor,,Kim Reynolds and Adam Gregg,REP,425,119,306
Wapello,CB/EV,Governor,,Kim Reynolds and Adam Gregg,REP,263,17,246
Wapello,CP,Governor,,Kim Reynolds and Adam Gregg,REP,82,23,59
Wapello,DA,Governor,,Kim Reynolds and Adam Gregg,REP,168,54,114
Wapello,GR,Governor,,Kim Reynolds and Adam Gregg,REP,303,70,233
Wapello,HI,Governor,,Kim Reynolds and Adam Gregg,REP,118,18,100
Wapello,KE,Governor,,Kim Reynolds and Adam Gregg,REP,263,46,217
Wapello,RL/KV,Governor,,Kim Reynolds and Adam Gregg,REP,214,33,181
Wapello,WA/EL,Governor,,Kim Reynolds and Adam Gregg,REP,347,21,326
Wapello,OT/01,Governor,,Deidre DeJear and Eric Van Lancker,DEM,212,105,107
Wapello,OT/02,Governor,,Deidre DeJear and Eric Van Lancker,DEM,375,164,211
Wapello,OT/03,Governor,,Deidre DeJear and Eric Van Lancker,DEM,475,229,246
Wapello,OT/04,Governor,,Deidre DeJear and Eric Van Lancker,DEM,141,61,80
Wapello,OT/05,Governor,,Deidre DeJear and Eric Van Lancker,DEM,174,102,72
Wapello,OT/06,Governor,,Deidre DeJear and Eric Van Lancker,DEM,157,82,75
Wapello,OT/07,Governor,,Deidre DeJear and Eric Van Lancker,DEM,169,84,85
Wapello,OT/08,Governor,,Deidre DeJear and Eric Van Lancker,DEM,222,91,131
Wapello,OT/09,Governor,,Deidre DeJear and Eric Van Lancker,DEM,338,136,202
Wapello,OT/10,Governor,,Deidre DeJear and Eric Van Lancker,DEM,221,110,111
Wapello,AD/BL/PO,Governor,,Deidre DeJear and Eric Van Lancker,DEM,93,50,43
Wapello,AGT/AGC/PL,Governor,,Deidre DeJear and Eric Van Lancker,DEM,167,76,91
Wapello,CS/CH,Governor,,Deidre DeJear and Eric Van Lancker,DEM,10,2,8
Wapello,CN,Governor,,Deidre DeJear and Eric Van Lancker,DEM,149,82,67
Wapello,CB/EV,Governor,,Deidre DeJear and Eric Van Lancker,DEM,73,22,51
Wapello,CP,Governor,,Deidre DeJear and Eric Van Lancker,DEM,8,5,3
Wapello,DA,Governor,,Deidre DeJear and Eric Van Lancker,DEM,67,39,28
Wapello,GR,Governor,,Deidre DeJear and Eric Van Lancker,DEM,79,40,39
Wapello,HI,Governor,,Deidre DeJear and Eric Van Lancker,DEM,14,4,10
Wapello,KE,Governor,,Deidre DeJear and Eric Van Lancker,DEM,78,32,46
Wapello,RL/KV,Governor,,Deidre DeJear and Eric Van Lancker,DEM,70,33,37
Wapello,WA/EL,Governor,,Deidre DeJear and Eric Van Lancker,DEM,105,25,80
Wapello,OT/01,Governor,,Rick Stewart and Marco Battaglia,LIB,18,6,12
Wapello,OT/02,Governor,,Rick Stewart and Marco Battaglia,LIB,27,9,18
Wapello,OT/03,Governor,,Rick Stewart and Marco Battaglia,LIB,23,11,12
Wapello,OT/04,Governor,,Rick Stewart and Marco Battaglia,LIB,9,3,6
Wapello,OT/05,Governor,,Rick Stewart and Marco Battaglia,LIB,13,1,12
Wapello,OT/06,Governor,,Rick Stewart and Marco Battaglia,LIB,17,3,14
Wapello,OT/07,Governor,,Rick Stewart and Marco Battaglia,LIB,22,4,18
Wapello,OT/08,Governor,,Rick Stewart and Marco Battaglia,LIB,22,5,17
Wapello,OT/09,Governor,,Rick Stewart and Marco Battaglia,LIB,22,4,18
Wapello,OT/10,Governor,,Rick Stewart and Marco Battaglia,LIB,12,3,9
Wapello,AD/BL/PO,Governor,,Rick Stewart and Marco Battaglia,LIB,14,1,13
Wapello,AGT/AGC/PL,Governor,,Rick Stewart and Marco Battaglia,LIB,16,5,11
Wapello,CS/CH,Governor,,Rick Stewart and Marco Battaglia,LIB,2,0,2
Wapello,CN,Governor,,Rick Stewart and Marco Battaglia,LIB,8,6,2
Wapello,CB/EV,Governor,,Rick Stewart and Marco Battaglia,LIB,13,0,13
Wapello,CP,Governor,,Rick Stewart and Marco Battaglia,LIB,2,0,2
Wapello,DA,Governor,,Rick Stewart and Marco Battaglia,LIB,9,3,6
Wapello,GR,Governor,,Rick Stewart and Marco Battaglia,LIB,5,2,3
Wapello,HI,Governor,,Rick Stewart and Marco Battaglia,LIB,3,1,2
Wapello,KE,Governor,,Rick Stewart and Marco Battaglia,LIB,14,2,12
Wapello,RL/KV,Governor,,Rick Stewart and Marco Battaglia,LIB,6,0,6
Wapello,WA/EL,Governor,,Rick Stewart and Marco Battaglia,LIB,8,2,6
Wapello,OT/01,Governor,,Write-in,,0,0,0
Wapello,OT/02,Governor,,Write-in,,0,0,0
Wapello,OT/03,Governor,,Write-in,,0,0,0
Wapello,OT/04,Governor,,Write-in,,1,1,0
Wapello,OT/05,Governor,,Write-in,,0,0,0
Wapello,OT/06,Governor,,Write-in,,1,0,1
Wapello,OT/07,Governor,,Write-in,,1,0,1
Wapello,OT/08,Governor,,Write-in,,1,1,0
Wapello,OT/09,Governor,,Write-in,,1,0,1
Wapello,OT/10,Governor,,Write-in,,0,0,0
Wapello,AD/BL/PO,Governor,,Write-in,,0,0,0
Wapello,AGT/AGC/PL,Governor,,Write-in,,1,0,1
Wapello,CS/CH,Governor,,Write-in,,0,0,0
Wapello,CN,Governor,,Write-in,,0,0,0
Wapello,CB/EV,Governor,,Write-in,,0,0,0
Wapello,CP,Governor,,Write-in,,0,0,0
Wapello,DA,Governor,,Write-in,,0,0,0
Wapello,GR,Governor,,Write-in,,0,0,0
Wapello,HI,Governor,,Write-in,,0,0,0
Wapello,KE,Governor,,Write-in,,0,0,0
Wapello,RL/KV,Governor,,Write-in,,0,0,0
Wapello,WA/EL,Governor,,Write-in,,0,0,0
Wapello,OT/01,Secretary of State,,Paul D. Pate,REP,340,84,256
Wapello,OT/02,Secretary of State,,Paul D. Pate,REP,553,160,393
Wapello,OT/03,Secretary of State,,Paul D. Pate,REP,628,138,490
Wapello,OT/04,Secretary of State,,Paul D. Pate,REP,195,44,151
Wapello,OT/05,Secretary of State,,Paul D. Pate,REP,232,91,141
Wapello,OT/06,Secretary of State,,Paul D. Pate,REP,277,62,215
Wapello,OT/07,Secretary of State,,Paul D. Pate,REP,271,62,209
Wapello,OT/08,Secretary of State,,Paul D. Pate,REP,415,97,318
Wapello,OT/09,Secretary of State,,Paul D. Pate,REP,462,93,369
Wapello,OT/10,Secretary of State,,Paul D. Pate,REP,333,65,268
Wapello,AD/BL/PO,Secretary of State,,Paul D. Pate,REP,450,75,375
Wapello,AGT/AGC/PL,Secretary of State,,Paul D. Pate,REP,451,66,385
Wapello,CS/CH,Secretary of State,,Paul D. Pate,REP,75,9,66
Wapello,CN,Secretary of State,,Paul D. Pate,REP,425,115,310
Wapello,CB/EV,Secretary of State,,Paul D. Pate,REP,258,16,242
Wapello,CP,Secretary of State,,Paul D. Pate,REP,81,25,56
Wapello,DA,Secretary of State,,Paul D. Pate,REP,168,56,112
Wapello,GR,Secretary of State,,Paul D. Pate,REP,301,75,226
Wapello,HI,Secretary of State,,Paul D. Pate,REP,112,17,95
Wapello,KE,Secretary of State,,Paul D. Pate,REP,263,45,218
Wapello,RL/KV,Secretary of State,,Paul D. Pate,REP,216,39,177
Wapello,WA/EL,Secretary of State,,Paul D. Pate,REP,350,21,329
Wapello,OT/01,Secretary of State,,Joel Miller,DEM,224,107,117
Wapello,OT/02,Secretary of State,,Joel Miller,DEM,368,165,203
Wapello,OT/03,Secretary of State,,Joel Miller,DEM,456,226,230
Wapello,OT/04,Secretary of State,,Joel Miller,DEM,156,68,88
Wapello,OT/05,Secretary of State,,Joel Miller,DEM,169,101,68
Wapello,OT/06,Secretary of State,,Joel Miller,DEM,170,87,83
Wapello,OT/07,Secretary of State,,Joel Miller,DEM,188,86,102
Wapello,OT/08,Secretary of State,,Joel Miller,DEM,245,95,150
Wapello,OT/09,Secretary of State,,Joel Miller,DEM,334,143,191
Wapello,OT/10,Secretary of State,,Joel Miller,DEM,228,112,116
Wapello,AD/BL/PO,Secretary of State,,Joel Miller,DEM,109,52,57
Wapello,AGT/AGC/PL,Secretary of State,,Joel Miller,DEM,162,79,83
Wapello,CS/CH,Secretary of State,,Joel Miller,DEM,15,1,14
Wapello,CN,Secretary of State,,Joel Miller,DEM,150,90,60
Wapello,CB/EV,Secretary of State,,Joel Miller,DEM,92,24,68
Wapello,CP,Secretary of State,,Joel Miller,DEM,7,2,5
Wapello,DA,Secretary of State,,Joel Miller,DEM,75,39,36
Wapello,GR,Secretary of State,,Joel Miller,DEM,81,35,46
Wapello,HI,Secretary of State,,Joel Miller,DEM,21,6,15
Wapello,KE,Secretary of State,,Joel Miller,DEM,89,35,54
Wapello,RL/KV,Secretary of State,,Joel Miller,DEM,70,27,43
Wapello,WA/EL,Secretary of State,,Joel Miller,DEM,109,25,84
Wapello,OT/01,Secretary of State,,Write-in,,0,0,0
Wapello,OT/02,Secretary of State,,Write-in,,0,0,0
Wapello,OT/03,Secretary of State,,Write-in,,1,1,0
Wapello,OT/04,Secretary of State,,Write-in,,0,0,0
Wapello,OT/05,Secretary of State,,Write-in,,0,0,0
Wapello,OT/06,Secretary of State,,Write-in,,0,0,0
Wapello,OT/07,Secretary of State,,Write-in,,0,0,0
Wapello,OT/08,Secretary of State,,Write-in,,3,0,3
Wapello,OT/09,Secretary of State,,Write-in,,1,0,1
Wapello,OT/10,Secretary of State,,Write-in,,1,1,0
Wapello,AD/BL/PO,Secretary of State,,Write-in,,0,0,0
Wapello,AGT/AGC/PL,Secretary of State,,Write-in,,0,0,0
Wapello,CS/CH,Secretary of State,,Write-in,,0,0,0
Wapello,CN,Secretary of State,,Write-in,,0,0,0
Wapello,CB/EV,Secretary of State,,Write-in,,0,0,0
Wapello,CP,Secretary of State,,Write-in,,0,0,0
Wapello,DA,Secretary of State,,Write-in,,0,0,0
Wapello,GR,Secretary of State,,Write-in,,0,0,0
Wapello,HI,Secretary of State,,Write-in,,0,0,0
Wapello,KE,Secretary of State,,Write-in,,0,0,0
Wapello,RL/KV,Secretary of State,,Write-in,,0,0,0
Wapello,WA/EL,Secretary of State,,Write-in,,0,0,0
Wapello,OT/01,Attorney General,,Brenna Bird,REP,304,73,231
Wapello,OT/02,Attorney General,,Brenna Bird,REP,465,125,340
Wapello,OT/03,Attorney General,,Brenna Bird,REP,522,100,422
Wapello,OT/04,Attorney General,,Brenna Bird,REP,169,40,129
Wapello,OT/05,Attorney General,,Brenna Bird,REP,205,81,124
Wapello,OT/06,Attorney General,,Brenna Bird,REP,266,59,207
Wapello,OT/07,Attorney General,,Brenna Bird,REP,241,48,193
Wapello,OT/08,Attorney General,,Brenna Bird,REP,372,73,299
Wapello,OT/09,Attorney General,,Brenna Bird,REP,399,77,322
Wapello,OT/10,Attorney General,,Brenna Bird,REP,291,49,242
Wapello,AD/BL/PO,Attorney General,,Brenna Bird,REP,405,64,341
Wapello,AGT/AGC/PL,Attorney General,,Brenna Bird,REP,391,50,341
Wapello,CS/CH,Attorney General,,Brenna Bird,REP,66,6,60
Wapello,CN,Attorney General,,Brenna Bird,REP,370,102,268
Wapello,CB/EV,Attorney General,,Brenna Bird,REP,222,12,210
Wapello,CP,Attorney General,,Brenna Bird,REP,77,22,55
Wapello,DA,Attorney General,,Brenna Bird,REP,140,43,97
Wapello,GR,Attorney General,,Brenna Bird,REP,275,67,208
Wapello,HI,Attorney General,,Brenna Bird,REP,97,14,83
Wapello,KE,Attorney General,,Brenna Bird,REP,238,36,202
Wapello,RL/KV,Attorney General,,Brenna Bird,REP,184,27,157
Wapello,WA/EL,Attorney General,,Brenna Bird,REP,326,20,306
Wapello,OT/01,Attorney General,,Tom Miller,DEM,257,115,142
Wapello,OT/02,Attorney General,,Tom Miller,DEM,464,203,261
Wapello,OT/03,Attorney General,,Tom Miller,DEM,558,262,296
Wapello,OT/04,Attorney General,,Tom Miller,DEM,181,72,109
Wapello,OT/05,Attorney General,,Tom Miller,DEM,197,112,85
Wapello,OT/06,Attorney General,,Tom Miller,DEM,178,90,88
Wapello,OT/07,Attorney General,,Tom Miller,DEM,216,98,118
Wapello,OT/08,Attorney General,,Tom Miller,DEM,297,122,175
Wapello,OT/09,Attorney General,,Tom Miller,DEM,394,159,235
Wapello,OT/10,Attorney General,,Tom Miller,DEM,277,132,145
Wapello,AD/BL/PO,Attorney General,,Tom Miller,DEM,150,56,94
Wapello,AGT/AGC/PL,Attorney General,,Tom Miller,DEM,220,93,127
Wapello,CS/CH,Attorney General,,Tom Miller,DEM,23,3,20
Wapello,CN,Attorney General,,Tom Miller,DEM,200,102,98
Wapello,CB/EV,Attorney General,,Tom Miller,DEM,128,28,100
Wapello,CP,Attorney General,,Tom Miller,DEM,12,5,7
Wapello,DA,Attorney General,,Tom Miller,DEM,101,50,51
Wapello,GR,Attorney General,,Tom Miller,DEM,112,44,68
Wapello,HI,Attorney General,,Tom Miller,DEM,37,9,28
Wapello,KE,Attorney General,,Tom Miller,DEM,117,44,73
Wapello,RL/KV,Attorney General,,Tom Miller,DEM,104,39,65
Wapello,WA/EL,Attorney General,,Tom Miller,DEM,132,26,106
Wapello,OT/01,Attorney General,,Write-in,,0,0,0
Wapello,OT/02,Attorney General,,Write-in,,0,0,0
Wapello,OT/03,Attorney General,,Write-in,,0,0,0
Wapello,OT/04,Attorney General,,Write-in,,0,0,0
Wapello,OT/05,Attorney General,,Write-in,,0,0,0
Wapello,OT/06,Attorney General,,Write-in,,0,0,0
Wapello,OT/07,Attorney General,,Write-in,,1,0,1
Wapello,OT/08,Attorney General,,Write-in,,2,0,2
Wapello,OT/09,Attorney General,,Write-in,,0,0,0
Wapello,OT/10,Attorney General,,Write-in,,0,0,0
Wapello,AD/BL/PO,Attorney General,,Write-in,,1,1,0
Wapello,AGT/AGC/PL,Attorney General,,Write-in,,0,0,0
Wapello,CS/CH,Attorney General,,Write-in,,0,0,0
Wapello,CN,Attorney General,,Write-in,,0,0,0
Wapello,CB/EV,Attorney General,,Write-in,,0,0,0
Wapello,CP,Attorney General,,Write-in,,0,0,0
Wapello,DA,Attorney General,,Write-in,,0,0,0
Wapello,GR,Attorney General,,Write-in,,0,0,0
Wapello,HI,Attorney General,,Write-in,,0,0,0
Wapello,KE,Attorney General,,Write-in,,0,0,0
Wapello,RL/KV,Attorney General,,Write-in,,0,0,0
Wapello,WA/EL,Attorney General,,Write-in,,0,0,0
Wapello,OT/01,State Senate,13,Cherielynn Westrich,REP,323,77,246
Wapello,OT/02,State Senate,13,Cherielynn Westrich,REP,515,149,366
Wapello,OT/03,State Senate,13,Cherielynn Westrich,REP,597,128,469
Wapello,OT/04,State Senate,13,Cherielynn Westrich,REP,187,40,147
Wapello,OT/05,State Senate,13,Cherielynn Westrich,REP,208,83,125
Wapello,OT/06,State Senate,13,Cherielynn Westrich,REP,280,63,217
Wapello,OT/07,State Senate,13,Cherielynn Westrich,REP,255,51,204
Wapello,OT/08,State Senate,13,Cherielynn Westrich,REP,394,82,312
Wapello,OT/09,State Senate,13,Cherielynn Westrich,REP,423,86,337
